"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-09","12.97",,,,,,"0.00",,"0.0","0.0","54","65","44",,,"  320","  340",,,"28.0","36.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-10","9.17",,,,,,"0.00",,"0.0","0.0","51","64","38",,,"  140","  260",,,"18.1","30.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-11","9.62",,,,,,"0.00",,"0.0","0.0","62","77","52",,,"  320","  280",,,"21.0","36.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-12","7.38",,,,,,"0.00",,"0.0","0.0","61","74","50",,,"  160","  300",,,"15.0","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-13","9.17",,,,,,"0.00",,"0.0","0.0","63","83","51",,,"  230","  250",,,"25.1","35.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-14","14.99",,,,,,"0.00",,"0.0","0.0","70","80","62",,,"  200","  190",,,"30.0","38.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-15","14.99",,,,,,"0.78",,"0.3","0.0","64","67","33",,,"  330","  310",,,"25.9","33.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-16","14.99",,,,,,"0.01",,"0.1","0.0","39","50","31",,,"  330","  330",,,"28.0","36.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-17","9.40",,,,,,"0.00",,"0.0","0.0","41","47","34",,,"  160","  160",,,"15.0","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-18","5.59",,,,,,"0.00",,"0.0","0.0","42","49","36",,,"  180","  180",,,"12.1","15.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-19","9.17",,,,,,"0.00",,"0.0","0.0","51","69","38",,,"  320","  320",,,"21.9","28.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-20","8.05",,,,,,"0.00",,"0.0","0.0","52","54","42",,,"  150","  180",,,"16.1","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-21","4.92",,,,,,"0.00",,"0.0","0.0","50","64","37",,,"  150","  160",,,"13.0","17.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-22","9.40",,,,,,"0.00",,"0.0","0.0","59","76","48",,,"  270","  270",,,"21.9","35.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-23","20.13",,,,,,"0.00",,"0.0","0.0","57","63","44",,,"  320","  310",,,"35.1","42.9",,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-24","19.01",,,,,,"0.00",,"0.0","0.0","51","64","42",,,"  290","  330",,,"30.0","40.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-25","7.16",,,,,,"0.04",,"0.0","0.0","53","59","42",,,"  150","  140",,,"19.9","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-26","8.50",,,,,,"0.66",,"0.0","0.0","54","68","47",,,"  330","  320",,,"23.0","30.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-27","14.09",,,,,,"0.00",,"0.0","0.0","53","60","46",,,"  340","  320",,,"23.0","32.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-28","6.71",,,,,,"0.00",,"0.0","0.0","54","66","43",,,"  110","   90",,,"16.1","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-29","13.42",,,,,,"0.05",,"0.0","0.0","50","52","44",,,"   80","   90",,,"23.0","33.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-30","10.51",,,,,,"5.24",,"0.0","0.0","46","55","42",,,"   70","   70",,,"21.0","25.9","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-01","9.17",,,,,,"0.07",,"0.0","0.0","63","78","54",,,"  290","  290",,,"25.9","31.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-02","10.96",,,,,,"0.01",,"0.0","0.0","65","70","56",,,"  280","  280",,,"23.9","36.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-03","7.83",,,,,,"0.02",,"0.0","0.0","61","72","48",,,"  220","  230",,,"25.1","33.1",,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-04","17.45",,,,,,"0.00",,"0.0","0.0","58","66","53",,,"  270","  260",,,"36.0","45.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-05","13.20",,,,,,"0.00",,"0.0","0.0","59","71","49",,,"  310","  300",,,"25.9","36.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-06","9.62",,,,,,"0.00",,"0.0","0.0","61","75","52",,,"  360","  320",,,"21.9","35.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-07","8.50",,,,,,"0.00",,"0.0","0.0","59","69","47",,,"  150","  260",,,"16.1","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-08","4.25",,,,,,"0.43",,"0.0","0.0","56","59","52",,,"   30","  170",,,"8.9","12.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-09","4.70",,,,,,"0.00",,"0.0","0.0","58","61","56",,,"   20","   10",,,"14.1","15.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-10","9.62",,,,,,"0.51",,"0.0","0.0","65","84","56",,,"  240","  250",,,"33.1","48.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-11","9.62",,,,,,"0.01",,"0.0","0.0","71","83","59",,,"  270","  290",,,"19.9","25.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-12","4.92",,,,,,"0.00",,"0.0","0.0","73","85","58",,,"  220","  280",,,"17.0","28.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-13","8.72",,,,,,"0.00",,"0.0","0.0","68","71","52",,,"   50","  130",,,"17.0","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-14","5.37",,,,,,"0.00",,"0.0","0.0","57","67","52",,,"  130","  150",,,"10.1","14.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-15","5.82",,,,,,"0.06",,"0.0","0.0","64","70","61",,,"  130","  120",,,"13.0","17.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-16","11.18",,,,,,"0.86",,"0.0","0.0","63","68","59",,,"  140","  130",,,"21.0","32.0","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-17","8.05",,,,,,"0.00",,"0.0","0.0","62","70","53",,,"  270","  280",,,"19.9","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-18","9.17",,,,,,"0.00",,"0.0","0.0","60","67","50",,,"  330","  350",,,"18.1","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-19","9.62",,,,,,"0.00",,"0.0","0.0","61","73","50",,,"  300","  290",,,"28.0","38.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-20","9.40",,,,,,"0.00",,"0.0","0.0","67","80","55",,,"  350","  310",,,"21.0","33.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-21","6.71",,,,,,"0.00",,"0.0","0.0","70","75","65",,,"  260","  270",,,"14.1","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-22","4.92",,,,,,"0.34",,"0.0","0.0","64","66","59",,,"   80","  270",,,"13.0","17.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-23","4.25",,,,,,"1.45",,"0.0","0.0","62","69","57",,,"  270","  260",,,"17.0","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-24","6.93",,,,,,"0.27",,"0.0","0.0","61","71","56",,,"  340","  330",,,"15.0","21.9","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-25","5.14",,,,,,"0.00",,"0.0","0.0","66","83","53",,,"  270","  290",,,"15.0","23.9","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-26","12.08",,,,,,"0.00",,"0.0","0.0","75","88","60",,,"  260","  260",,,"21.0","29.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-27","9.17",,,,,,"0.00",,"0.0","0.0","79","88","68",,,"  260","  270",,,"23.9","29.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-28","9.17",,,,,,"0.00",,"0.0","0.0","65","72","55",,,"   40","   60",,,"16.1","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-29","6.71",,,,,,"0.00",,"0.0","0.0","57","64","52",,,"  110","  150",,,"14.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-30","6.49",,,,,,"0.00",,"0.0","0.0","63","75","56",,,"   30","   30",,,"25.1","35.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-05-31","12.30",,,,,,"0.00",,"0.0","0.0","66","74","55",,,"  360","  360",,,"31.1","36.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-01","6.04",,,,,,"0.00",,"0.0","0.0","65","77","54",,,"  160","  160",,,"15.0","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-02","9.17",,,,,,"0.00",,"0.0","0.0","69","84","53",,,"  250","  270",,,"18.1","30.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-03","6.26",,,,,,"0.72",,"0.0","0.0","75","88","64",,,"  260","  260",,,"35.1","40.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-04","5.82",,,,,,"0.00",,"0.0","0.0","72","84","65",,,"   20","   20",,,"21.0","25.9","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-05","11.63",,,,,,"0.58",,"0.0","0.0","70","78","62",,,"  320","  310",,,"21.0","29.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-06","11.63",,,,,,"0.00",,"0.0","0.0","69","78","62",,,"  310","  310",,,"19.9","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-07","6.49",,,,,,"0.00",,"0.0","0.0","72","85","62",,,"  230","  260",,,"15.0","23.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-08","5.59",,,,,,"0.00",,"0.0","0.0","76","85","63",,,"  160","  210",,,"17.0","23.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-09","6.04",,,,,,"1.87",,"0.0","0.0","69","72","63",,,"   20","  180",,,"10.1","14.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-10","5.59",,,,,,"0.00",,"0.0","0.0","70","79","64",,,"   90","   90",,,"10.1","13.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-11","8.05",,,,,,"0.00",,"0.0","0.0","68","72","63",,,"  110","  120",,,"14.1","18.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-12","5.82",,,,,,"0.00",,"0.0","0.0","65","73","61",,,"  130","  130",,,"13.0","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-13","4.47",,,,,,"1.03",,"0.0","0.0","71","83","67",,,"  220","  230",,,"21.9","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-14","12.08",,,,,,"0.00",,"0.0","0.0","71","77","60",,,"  340","  320",,,"23.9","31.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-15","10.07",,,,,,"0.00",,"0.0","0.0","68","82","59",,,"  330","  300",,,"19.9","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-16","6.26",,,,,,"0.00",,"0.0","0.0","73","81","61",,,"  150","  160",,,"14.1","17.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-17","7.61",,,,,,"0.00",,"0.0","0.0","79","91","70",,,"  230","  230",,,"16.1","16.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-18","12.97",,,,,,"0.00",,"0.0","0.0","86","92","75",,,"  330",,,,"23.0",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-19","8.50",,,,,,"0.00",,"0.0","0.0","76","79","69",,,"  340","  280",,,"15.0","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-20","10.29",,,,,,"0.00",,"0.0","0.0","74","83","61",,,"  330","  320",,,"19.9","25.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-21","7.38",,,,,,"0.00",,"0.0","0.0","71","76","60",,,"   20","   30",,,"16.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-22","6.04",,,,,,"0.00",,"0.0","0.0","70","79","62",,,"  140","  140",,,"14.1","18.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-23","6.93",,,,,,"0.00",,"0.0","0.0","73","82","64",,,"  140","  130",,,"16.1","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-24","10.07",,,,,,"0.00",,"0.0","0.0","75","84","65",,,"  150","  230",,,"17.0","28.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-25","9.40",,,,,,"0.04",,"0.0","0.0","76","86","69",,,"  150","  290",,,"18.1","23.9",,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-26","9.84",,,,,,"0.17",,"0.0","0.0","79","89","71",,,"  360","  300",,,"19.9","25.9","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-27","5.59",,,,,,"0.00",,"0.0","0.0","76","83","67",,,"  140","  150",,,"13.0","16.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-28","5.37",,,,,,"0.00",,"0.0","0.0","76","87","64",,,"  160","  140",,,"16.1","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-29","6.93",,,,,,"0.00",,"0.0","0.0","75","84","64",,,"  140","  130",,,"16.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-06-30","8.28",,,,,,"0.00",,"0.0","0.0","76","86","66",,,"  140","  130",,,"16.1","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-01","10.74",,,,,,"0.00",,"0.0","0.0","81","95","71",,,"  230","  230",,,"21.0","28.0",,,,,,,"    1",,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-02","8.05",,,,,,"1.11",,"0.0","0.0","83","96","73",,,"   30","  250",,,"21.9","32.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-03","5.82",,,,,,"1.41",,"0.0","0.0","79","88","70",,,"  340","  340",,,"25.9","33.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-04","14.32",,,,,,"0.08",,"0.0","0.0","72","76","66",,,"  310","  360",,,"23.9","35.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-05","11.63",,,,,,"0.00",,"0.0","0.0","72","84","62",,,"  310","  270",,,"23.9","25.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-06","10.51",,,,,,"0.00",,"0.0","0.0","76","88","61",,,"  230","  240",,,"23.0","29.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-07","15.66",,,,,,"0.00",,"0.0","0.0","81","93","72",,,"  230","  240",,,"28.0","36.9",,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-08","13.42",,,,,,"0.20",,"0.0","0.0","84","95","72",,,"  200","  230",,,"27.1","45.0",,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-09","9.40",,,,,,"0.00",,"0.0","0.0","80","90","71",,,"  230","  240",,,"21.9","28.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-10","6.49",,,,,,"0.00",,"0.0","0.0","78","85","71",,,"  130","  160",,,"14.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-11","6.93",,,,,,"0.00",,"0.0","0.0","77","86","70",,,"   30","   30",,,"16.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-12","7.38",,,,,,"0.00",,"0.0","0.0","77","85","69",,,"  190","  150",,,"15.0","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-13","10.29",,,,,,"0.62",,"0.0","0.0","77","86","71",,,"  280","  290",,,"25.9","32.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-14","5.14",,,,,,"0.60",,"0.0","0.0","77","85","72",,,"  150","  150",,,"16.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-15","5.37",,,,,,"0.46",,"0.0","0.0","76","88","72",,,"  310","  210",,,"18.1","29.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-16","7.61",,,,,,"0.00",,"0.0","0.0","75","84","70",,,"  360","  290",,,"16.1","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-17","8.50",,,,,,"0.00",,"0.0","0.0","75","84","65",,,"  250","  270",,,"18.1","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-18","6.71",,,,,,"0.00",,"0.0","0.0","75","83","64",,,"  360","  320",,,"13.0","18.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-19","5.59",,,,,,"0.00",,"0.0","0.0","74","78","68",,,"  160","  150",,,"13.0","16.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-20","7.61",,,,,,"0.00",,"0.0","0.0","73","79","67",,,"  160","  160",,,"14.1","18.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-21","4.92",,,,,,"0.00",,"0.0","0.0","74","85","66",,,"  220","  230",,,"13.0","17.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-22","8.50",,,,,,"0.00",,"0.0","0.0","78","90","67",,,"  200","  200",,,"19.9","23.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-23","9.40",,,,,,"0.19",,"0.0","0.0","81","92","71",,,"  250","  250",,,"30.0","38.0",,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-24","9.62",,,,,,"0.00",,"0.0","0.0","77","83","71",,,"  350","  310",,,"16.1","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-25","8.72",,,,,,"0.00",,"0.0","0.0","75","85","66",,,"  200","  210",,,"16.1","21.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-26","8.50",,,,,,"0.18",,"0.0","0.0","74","82","66",,,"  200","  190",,,"15.0","18.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-27","8.28",,,,,,"0.04",,"0.0","0.0","78","90","69",,,"  240","  240",,,"17.0","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-28","12.30",,,,,,"0.21",,"0.0","0.0","78","85","67",,,"  250","  250",,,"25.9","35.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-29","9.17",,,,,,"0.00",,"0.0","0.0","71","78","63",,,"  330","  290",,,"17.0","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-30","6.71",,,,,,"0.00",,"0.0","0.0","72","82","63",,,"  250","  240",,,"16.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-07-31","7.61",,,,,,"0.00",,"0.0","0.0","74","86","63",,,"  240","  200",,,"18.1","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-01","5.82",,,,,,"0.00",,"0.0","0.0","76","85","70",,,"  160","  170",,,"17.0","23.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-02","7.16",,,,,,"0.51",,"0.0","0.0","72","76","66",,,"   10","   10",,,"16.1","21.0","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-03","3.58",,,,,,"0.07",,"0.0","0.0","71","78","67",,,"  140","  280",,,"8.9","14.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-04","6.04",,,,,,"0.00",,"0.0","0.0","76","86","69",,,"  150","  230",,,"14.1","18.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-05","6.04",,,,,,"0.00",,"0.0","0.0","80","89","68",,,"  340","  340",,,"21.0","25.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-06","8.95",,,,,,"0.00",,"0.0","0.0","78","86","71",,,"  360","  320",,,"21.0","25.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-07","10.29",,,,,,"0.00",,"0.0","0.0","76","86","66",,,"  350","  300",,,"23.0","33.1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-08","7.38",,,,,,"0.00",,"0.0","0.0","74","84","62",,,"  330","  300",,,"17.0","23.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-09","4.25",,,,,,"0.00",,"0.0","0.0","77","88","65",,,"   70","   90",,,"15.0","21.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-10","5.82",,,,,,"0.00",,"0.0","0.0","78","88","64",,,"   20","  340",,,"12.1","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-11","6.49",,,,,,"0.00",,"0.0","0.0","78","85","68",,,"  160","  160",,,"15.0","19.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-12","11.18",,,,,,"0.25",,"0.0","0.0","75","80","72",,,"  130","  150",,,"23.0","35.1","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-13","12.97",,,,,,"0.34",,"0.0","0.0","75","86","69",,,"  290","  100",,,"25.9","38.0","    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-14","10.51",,,,,,"0.00",,"0.0","0.0","72","81","62",,,"  260","  240",,,"19.9","30.0",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-15","8.50",,,,,,"0.00",,"0.0","0.0","69","75","59",,,"  290","  290",,,"18.1","25.9",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-08-16","8.05",,,,,,"0.00",,"0.0","0.0","70","81","58",,,"  210","  180",,,"18.1","31.1",,,,,,,,,,
